Wavelength Ref(90)     Ref(60)   Ref(45)     Ref(30)    TotErr(90)   TotErr(60)	 TotErr(45)  TotErr(30)
288.231    0.979143    0.842955  0.726796    0.70172     0.0165127    0.0163821  0.0162698    0.0162454
288.605    0.984425    0.848839  0.731244    0.704428    0.0182377    0.0181195  0.0180164    0.0179928
288.978    0.980906    0.844531  0.730017    0.700659    0.0191491    0.0190368  0.018942     0.0189176
289.351    0.979778    0.84601   0.726427    0.698636    0.0189163    0.0188038  0.0187027    0.0186791
289.724    0.990879    0.849115  0.724703    0.704262    0.0190207    0.0189012  0.0187957    0.0187783
290.097    0.978891    0.846629  0.726835    0.703286    0.0162289    0.0160986  0.0159796    0.0159561
290.47     0.983643    0.846093  0.728166    0.706742    0.0191601    0.0190447  0.0189452    0.018927
290.843    0.981299    0.841984  0.73358     0.701576    0.0188191    0.0187003  0.0186073    0.0185798
291.217    0.984697    0.846486  0.728187    0.701868    0.0174103    0.017282   0.0171714    0.0171467
291.59     0.985505    0.851393  0.734242    0.706639    0.0207966    0.0206912  0.0205987    0.0205769
291.963    0.986747    0.850476  0.730175    0.70259     0.0195049    0.0193912  0.0192903    0.019267
292.336    0.981691    0.842264  0.726428    0.702185    0.01845      0.0183264  0.018223     0.0182013
292.708    0.979271    0.840847  0.730826    0.700425    0.0191173    0.018999   0.0189045    0.0188782
293.081    0.978998    0.843944  0.729639    0.70585     0.0185289    0.0184094  0.0183075    0.0182863
293.454    0.986289    0.84962   0.734994    0.708189    0.0172177    0.017087   0.0169767    0.0169508
293.827    0.989314    0.85004   0.733137    0.705622    0.0188627    0.0187404  0.0186372    0.0186128
294.2      0.984123    0.848379  0.731144    0.706308    0.0175612    0.017432   0.0173196    0.0172956
294.573    0.982777    0.843946  0.73102     0.701761    0.0181734    0.0180464  0.0179425    0.0179155
294.945    0.989894    0.853496  0.728385    0.70461     0.018966     0.018845   0.0187333    0.018712
295.318    0.982181    0.844413  0.730342    0.7004      0.0192016    0.019082   0.0189824    0.0189562
295.691    0.987238    0.854168  0.733264    0.706493    0.0205873    0.0204784  0.020379     0.020357
296.064    0.990055    0.849546  0.729969    0.702314    0.0184709    0.0183424  0.0182324    0.0182068
296.436    0.982949    0.84596   0.726668    0.702624    0.0200433    0.0199277  0.0198264    0.019806
296.809    0.99506     0.845834  0.730935    0.704035    0.0192361    0.0191046  0.0190028    0.0189789
297.181    0.987423    0.852345  0.732898    0.705316    0.0185175    0.0183932  0.0182826    0.0182569
297.554    0.990024    0.846069  0.729101    0.698223    0.017458     0.0173166  0.0172008    0.0171701
297.926    0.993002    0.845374  0.734361    0.703124    0.0181261    0.0179865  0.0178807    0.0178509
298.299    0.986073    0.846106  0.733454    0.701854    0.0181677    0.0180355  0.0179284    0.0178982
298.671    0.992099    0.848164  0.730024    0.703311    0.0172935    0.0171517  0.0170345    0.0170078
299.044    0.994843    0.850341  0.735445    0.705377    0.0186432    0.0185099  0.0184031    0.0183751
299.416    0.988796    0.844625  0.728957    0.701847    0.0200611    0.0199379  0.0198385    0.0198152
299.788    0.992994    0.845535  0.726956    0.700377    0.0172655    0.0171186  0.0169995    0.0169727
300.161    0.983177    0.847199  0.730762    0.701878    0.0183825    0.018255   0.0181452    0.0181178
300.533    0.991195    0.8457    0.727571    0.699242    0.018662     0.0185275  0.0184175    0.0183911
300.905    0.986851    0.846678  0.731104    0.702236    0.0193365    0.0192126  0.0191099    0.0190842
301.278    0.990317    0.841621  0.729115    0.701933    0.0192958    0.0191637  0.0190632    0.0190388
301.65     0.983109    0.846142  0.729076    0.700122    0.0185551    0.0184287  0.01832      0.018293
302.022    0.995453    0.846408  0.728739    0.698208    0.0181507    0.0180088  0.017896     0.0178666
302.394    0.993329    0.845249  0.731772    0.701213    0.0176304    0.0174847  0.0173722    0.0173418
302.766    0.989376    0.844853  0.725679    0.701849    0.0194746    0.0193465  0.0192403    0.019219
303.138    0.994661    0.85042   0.730274    0.700067    0.019704     0.0195767  0.01947      0.0194431
303.51     0.987473    0.837354  0.722394    0.694721    0.0181054    0.017963   0.0178533    0.0178267
303.882    0.992872    0.843125  0.728535    0.706323    0.0181785    0.0180358  0.0179258    0.0179044
304.254    0.986324    0.833009  0.728062    0.704425    0.020445     0.0203159  0.0202271    0.020207
304.626    0.99074     0.840555  0.72739     0.699357    0.0174097    0.0172613  0.0171487    0.0171206
304.998    0.984062    0.84463   0.729546    0.700841    0.0164475    0.016302   0.0161808    0.0161505
305.37     0.990754    0.8445    0.729231    0.699958    0.0166094    0.0164564  0.0163348    0.0163038
305.742    0.989628    0.846425  0.731815    0.700307    0.0189732    0.0188431  0.0187383    0.0187094
306.114    0.991531    0.846834  0.726172    0.70246     0.0183822    0.0182462  0.018132     0.0181095
306.485    0.990542    0.844941  0.729921    0.698892    0.0168958    0.0167474  0.0166292    0.0165972
306.857    0.992702    0.84328   0.725997    0.701086    0.0185078    0.018369   0.0182594    0.018236
307.229    0.982362    0.834474  0.722659    0.697875    0.0182884    0.0181488  0.0180426    0.018019
307.601    0.996473    0.842274  0.724885    0.697219    0.0161542    0.0159885  0.0158612    0.015831
307.972    0.986755    0.836191  0.723531    0.693347    0.018169     0.0180256  0.0179176    0.0178885
308.344    0.986549    0.838822  0.724941    0.701902    0.0169617    0.0168108  0.0166935    0.0166697
308.716    0.994642    0.850029  0.729302    0.700842    0.0181998    0.0180606  0.0179437    0.017916
309.087    0.996006    0.839206  0.728694    0.699237    0.0177861    0.0176331  0.0175245    0.0174954
309.459    0.983254    0.840938  0.721581    0.696562    0.0180602    0.0179229  0.0178069    0.0177825
309.83     0.992612    0.839408  0.728423    0.702216    0.0183496    0.0182042  0.0180982    0.0180731
310.202    0.981254    0.836127  0.723615    0.696741    0.0186877    0.0185532  0.0184483    0.0184231
310.573    0.992733    0.837544  0.724863    0.696378    0.0196016    0.0194645  0.0193644    0.019339
310.945    0.995717    0.843608  0.730623    0.700847    0.0198045    0.0196704  0.0195702    0.0195437
311.316    0.993207    0.839798  0.728215    0.698539    0.0188173    0.0186745  0.01857      0.0185421
311.687    0.990656    0.837901  0.725881    0.697024    0.0200053    0.0198727  0.0197749    0.0197497
312.059    0.986525    0.834037  0.723226    0.689809    0.017752     0.0176021  0.0174923    0.0174591
312.43     0.993399    0.83778   0.726188    0.702099    0.0184477    0.0183001  0.0181936    0.0181705
312.801    0.98453     0.836481  0.723339    0.692769    0.0180358    0.017893   0.0177831    0.0177533
313.172    0.987035    0.836331  0.723279    0.695783    0.0185674    0.0184251  0.0183176    0.0182913
313.544    0.984139    0.838038  0.719091    0.697531    0.0186756    0.0185385  0.0184261    0.0184056
313.915    0.992543    0.836408  0.720379    0.697723    0.0187011    0.0185551  0.0184458    0.0184244
314.286    0.992413    0.838936  0.722889    0.695864    0.0184464    0.0183007  0.0181898    0.0181639
314.657    0.985958    0.83355   0.715301    0.695601    0.0183643    0.0182196  0.0181065    0.0180876
315.028    0.984483    0.831582  0.719514    0.693785    0.017745     0.017594   0.0174825    0.0174568
315.399    0.98786     0.836703  0.721487    0.695235    0.0187322    0.0185907  0.0184822    0.0184573
315.77     0.99217     0.835545  0.725947    0.695638    0.0162299    0.0160605  0.0159409    0.0159077
316.141    0.981047    0.833824  0.713042    0.688721    0.0187379    0.0186001  0.0184863    0.0184632
316.512    0.984743    0.836403  0.720162    0.697285    0.0204882    0.0203612  0.020261     0.0202412
316.883    0.98889     0.839311  0.723904    0.697876    0.0181166    0.0179701  0.0178562    0.0178305
317.254    0.996797    0.835725  0.719977    0.699668    0.0157619    0.0155806  0.015449     0.0154258
317.625    0.980269    0.834883  0.721656    0.68945     0.01913      0.0189949  0.018889     0.0188588
317.996    0.993708    0.837838  0.718727    0.693453    0.0200173    0.0198795  0.0197736    0.0197511
318.366    0.993634    0.838614  0.720882    0.696767    0.0188367    0.0186905  0.0185787    0.0185558
318.737    0.98819     0.831365  0.717246    0.695607    0.0188905    0.0187433  0.0186355    0.018615
319.108    0.991092    0.82948   0.720622    0.691655    0.0188775    0.0187253  0.0186221    0.0185945
319.478    0.990091    0.833958  0.719228    0.692162    0.018688     0.0185384  0.0184277    0.0184015
319.849    0.985889    0.830428  0.71509     0.688297    0.0192782    0.0191347  0.0190276    0.0190026
320.22     0.995518    0.835918  0.72083     0.693635    0.0181931    0.018036   0.0179219    0.0178949
320.59     0.994974    0.831295  0.719514    0.697323    0.0178244    0.0176601  0.017547     0.0175244
320.961    0.990368    0.836781  0.717139    0.693256    0.0191025    0.018958   0.0188447    0.018822
321.331    0.990978    0.832728  0.717653    0.691833    0.0182014    0.0180458  0.0179318    0.0179061
321.702    0.992568    0.833058  0.721279    0.696681    0.0170189    0.0168482  0.0167275    0.0167008
322.072    0.993267    0.83211   0.718343    0.687311    0.0162776    0.0160976  0.0159693    0.0159342
322.443    0.991973    0.836934  0.722358    0.693966    0.0195315    0.0193871  0.0192797    0.0192529
322.813    0.989273    0.823411  0.715595    0.68687     0.0205016    0.0203551  0.0202593    0.0202338
323.184    0.992428    0.833261  0.724587    0.693103    0.0195527    0.0194039  0.0193016    0.0192719
323.554    0.993431    0.831028  0.716459    0.687312    0.0164342    0.0162533  0.0161244    0.0160915
323.924    0.98001     0.823988  0.709099    0.687147    0.0180624    0.0179051  0.0177884    0.017766
324.295    0.986244    0.824297  0.718388    0.691311    0.0191719    0.0190164  0.0189141    0.0188879
324.665    0.990626    0.82454   0.711514    0.684691    0.0178515    0.0176798  0.017562     0.017534
325.035    0.987253    0.820698  0.70983     0.686189    0.0169101    0.0167291  0.0166076    0.0165815
325.405    0.987705    0.826196  0.710577    0.685869    0.0194333    0.0192798  0.0191692    0.0191455
325.775    0.991462    0.836925  0.718402    0.691128    0.0202921    0.0201497  0.0200399    0.0200145
326.145    0.990527    0.829332  0.714192    0.689573    0.0180986    0.0179322  0.0178124    0.0177867
326.515    1.00448     0.833146  0.718572    0.688603    0.0191291    0.0189597  0.0188456    0.0188156
326.886    0.988296    0.832599  0.716474    0.686537    0.0188177    0.0186612  0.0185436    0.0185132
327.256    0.987896    0.828461  0.709661    0.68502     0.0206285    0.0204824  0.0203728    0.02035
327.626    0.997322    0.831037  0.711156    0.685136    0.0195851    0.019422   0.0193035    0.0192777
327.995    0.989975    0.821066  0.710778    0.680867    0.0189205    0.0187476  0.0186339    0.0186029
328.365    0.996062    0.811493  0.701355    0.672481    0.0199041    0.0197241  0.0196159    0.0195875
328.735    0.994341    0.803125  0.691444    0.672821    0.018802     0.0186029  0.0184855    0.0184659
329.105    0.992695    0.789205  0.686939    0.659505    0.0182379    0.0180157  0.0179029    0.0178725
329.475    0.990158    0.795416  0.692357    0.667425    0.0183306    0.0181152  0.0180001    0.0179722
329.845    0.983058    0.803899  0.700498    0.682478    0.0165977    0.0163771  0.0162484    0.0162259
330.215    0.989163    0.831824  0.730265    0.702976    0.0151548    0.0149435  0.0148055    0.0147683
330.584    0.985493    0.857493  0.743895    0.711849    0.0189802    0.0188464  0.0187269    0.0186931
330.954    0.99289     0.880243  0.755582    0.72959     0.0195428    0.0194314  0.0193075    0.0192815
331.324    0.983819    0.877201  0.748992    0.716313    0.0197031    0.0196034  0.0194827    0.0194519
331.693    0.992219    0.860616  0.736438    0.702874    0.0183071    0.0181786  0.0180564    0.0180233
332.063    0.998751    0.85345   0.734248    0.69375     0.0190988    0.0189644  0.0188534    0.0188156
332.432    0.999756    0.828036  0.716516    0.687065    0.0196274    0.0194748  0.019375     0.0193486
332.802    0.983991    0.801355  0.693954    0.666387    0.0210779    0.0209268  0.0208375    0.0208145
333.171    0.989058    0.795923  0.687414    0.664626    0.0194619    0.0192855  0.0191856    0.0191646
333.541    0.994124    0.796886  0.689741    0.664729    0.021132     0.0209603  0.0208665    0.0208445
333.91     0.992447    0.803387  0.690118    0.673286    0.0207221    0.0205517  0.0204489    0.0204336
334.28     0.996549    0.812726  0.701843    0.679763    0.0188085    0.0186231  0.0185103    0.0184878
334.649    0.994143    0.816435  0.706564    0.684579    0.0180122    0.017824   0.0177066    0.017683
335.018    0.992248    0.823071  0.705757    0.679609    0.018593     0.0184186  0.0182967    0.0182694
335.388    0.992981    0.822297  0.701304    0.681134    0.0185481    0.018371   0.0182443    0.0182231
335.757    0.987017    0.819873  0.704269    0.685246    0.0181627    0.0179857  0.0178623    0.0178419
336.126    0.992515    0.816689  0.699146    0.678974    0.0175493    0.017355   0.0172239    0.0172013
336.495    0.996459    0.82285   0.706475    0.681501    0.0174624    0.0172694  0.0171388    0.0171106
336.865    0.983521    0.814392  0.70121     0.679518    0.0173823    0.0171928  0.0170648    0.0170402
337.234    0.998928    0.819128  0.707444    0.681714    0.0193329    0.0191495  0.0190347    0.0190082
337.603    0.990048    0.817105  0.702209    0.678706    0.0192666    0.0190906  0.0189728    0.0189487
337.972    0.994591    0.82122   0.708585    0.683889    0.0183115    0.0181246  0.0180022    0.0179752
338.341    0.987408    0.816334  0.703362    0.675043    0.0171265    0.0169303  0.0167995    0.0167666
338.71     0.991293    0.813856  0.705119    0.682553    0.0169462    0.0167395  0.0166116    0.0165849
339.079    0.990504    0.821149  0.706035    0.683254    0.0203031    0.0201383  0.0200256    0.0200032
